Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ivanhoe,-37.76811,145.04575,Gotham Doughnuts,-37.766471,145.045084,Donut Shop
Ivanhoe,-37.76811,145.04575,Caffe Strada,-37.76728,145.04399,Café
Ivanhoe,-37.76811,145.04575,Thai Lantern,-37.76744,145.04435,Thai Restaurant
Ivanhoe,-37.76811,145.04575,Hot Kebab,-37.76663,145.04475,Kebab Restaurant
Ivanhoe,-37.76811,145.04575,Extracted,-37.766991,145.044515,Café
Ivanhoe,-37.76811,145.04575,Pinkie,-37.768177,145.044055,Café
Ivanhoe,-37.76811,145.04575,pronto,-37.767324,145.044431,Café
Ivanhoe,-37.76811,145.04575,The Foreigner,-37.766542,145.044607,Breakfast Spot
Ivanhoe,-37.76811,145.04575,Cafe Tre Fontane,-37.767077,145.04441,Café
Ivanhoe,-37.76811,145.04575,Noodle Sushi Bar,-37.76621133893565,145.04541050968135,Noodle House
Ivanhoe,-37.76811,145.04575,Kanda Japanese Restaurant,-37.76739,145.04386,Japanese Restaurant
Ivanhoe,-37.76811,145.04575,Tann,-37.76750835192183,145.04370948292424,Malay Restaurant
Ivanhoe,-37.76811,145.04575,the little greek souvalaki,-37.766736,145.044954,Greek Restaurant
Ivanhoe,-37.76811,145.04575,Breadwise,-37.767735033544916,145.04365565352177,Bakery
Ivanhoe,-37.76811,145.04575,Ocean Blue Fish & Chips,-37.76661,145.04539,Australian Restaurant
Ivanhoe,-37.76811,145.04575,Toyama Japanese Restaurant,-37.76721,145.04407,Japanese Restaurant
Ivanhoe,-37.76811,145.04575,Cafe Ivanhoe,-37.76705,145.044531,Coffee Shop
Ivanhoe,-37.76811,145.04575,Cosi Duci Gelateria,-37.76662,145.04481,Ice Cream Shop
Ivanhoe,-37.76811,145.04575,Victorian Bbq Grills,-37.766813,145.044976,Fast Food Restaurant
Ivanhoe,-37.76811,145.04575,Froth And Roll,-37.769112,145.045645,Café
Ivanhoe,-37.76811,145.04575,Brown Bag Cafe,-37.767804,145.042574,Café
Ivanhoe,-37.76811,145.04575,Popula Japanese Take Away,-37.76832,145.04267,Sushi Restaurant
Ivanhoe,-37.76811,145.04575,Romano's Pizza Bistro,-37.7686,145.04234,Pizza Place
Ivanhoe,-37.76811,145.04575,cafe n addictions,-37.770246,145.041101,Café
Ivanhoe,-37.76811,145.04575,Cold Rock Ice Creamery (Cold Rock),-37.769093,145.042006,Ice Cream Shop
Ivanhoe,-37.76811,145.04575,Docasa,-37.771697,145.04672,Café
Ivanhoe,-37.76811,145.04575,l'Artigiano,-37.770231,145.040992,Italian Restaurant
Ivanhoe,-37.76811,145.04575,Fairy Hills Gourmet Ice Cream,-37.77165,145.04572,Ice Cream Shop
Ivanhoe,-37.76811,145.04575,Subway,-37.76953,145.04122,Sandwich Place
Ivanhoe,-37.76811,145.04575,Ivanhoe Hotel,-37.76924811388392,145.04193090149747,Restaurant
Ivanhoe,-37.76811,145.04575,Degani Bakery Cafe,-37.76831,145.04145,Café
Ivanhoe,-37.76811,145.04575,Vasko,-37.76917805212578,145.0416855209556,Restaurant
Ivanhoe,-37.76811,145.04575,Mister Peebles,-37.771936,145.045658,Café
Ivanhoe,-37.76811,145.04575,Three Daughters,-37.76885,145.0426,Café
Ivanhoe,-37.76811,145.04575,Noodle Sushi Bar,-37.76556256,145.043196,Asian Restaurant
Ivanhoe,-37.76811,145.04575,Bakers Delight,-37.76824889637648,145.04115262412822,Bakery
Ivanhoe,-37.76811,145.04575,Woodfire Cafè,-37.76946,145.0413,Pizza Place
Ivanhoe,-37.76811,145.04575,Laurent,-37.768570815694915,145.0425090953823,Café
Ivanhoe,-37.76811,145.04575,My Rice Story,-37.7684,145.04258,Asian Restaurant
Ivanhoe,-37.76811,145.04575,Ivanhoe Chicken Bar,-37.766629457473755,145.045043,Fried Chicken Joint
Ivanhoe,-37.76811,145.04575,Crust Gourmet Pizza Bar,-37.76689,145.04445,Pizza Place
Ivanhoe,-37.76811,145.04575,Kyros,-37.766487,145.045002,Greek Restaurant
Ivanhoe,-37.76811,145.04575,Payom Thai Restaurant,-37.767169677648454,145.04425048828125,Thai Restaurant
Ivanhoe,-37.76811,145.04575,Royal Garden Chinese Restaurant,-37.77052938938141,145.04067242145538,Chinese Restaurant
Ivanhoe,-37.76811,145.04575,Fire Station Cucina Bar,-37.76995,145.04102,Italian Restaurant
Ivanhoe,-37.76811,145.04575,Benny Laws House Of Yum Cha And Delicious Treats,-37.765286,145.045966,Asian Restaurant
Ivanhoe,-37.76811,145.04575,Noodle Sushi Bar,-37.769087,145.042129,Asian Restaurant
Ivanhoe,-37.76811,145.04575,Big E's,-37.762858,145.041758,Taco Place
Ivanhoe,-37.76811,145.04575,Ivanhoe Noodle Sushi Bar,-37.76902987628059,145.04218612406333,Asian Restaurant
Ivanhoe,-37.76811,145.04575,Noodle Worx @ Coles Ivanhoe,-37.768251,145.041621,Asian Restaurant
Viewbank,-37.74066,145.09435,Viewbank Fish & Chips,-37.732759,145.090871,Fast Food Restaurant
Viewbank,-37.74066,145.09435,Bella Pizza Viewbank,-37.732625,145.090759,Pizza Place
Yallambie,-37.72684,145.09521999999998,Viewbank Fish & Chips,-37.732759,145.090871,Fast Food Restaurant
Yallambie,-37.72684,145.09521999999998,AC Fraiches Bakehouse,-37.727608,145.098649,Bakery
Yallambie,-37.72684,145.09521999999998,Bella Pizza Viewbank,-37.732625,145.090759,Pizza Place
Bellfield,-37.752990000000004,145.03835,Melbourne,-37.74993172996107,145.04246413707733,Australian Restaurant
Bellfield,-37.752990000000004,145.03835,Banksia Fish n Chips,-37.75671,145.03849,Seafood Restaurant
Bellfield,-37.752990000000004,145.03835,Macamacaanka,-37.74901555770952,145.04305814945403,African Restaurant
Bellfield,-37.752990000000004,145.03835,Dan's Quantum Kitchen,-37.756242,145.033748,Molecular Gastronomy Restaurant
Bellfield,-37.752990000000004,145.03835,The Mall Fish And Chips,-37.749826,145.042265,Fish & Chips Shop
Bellfield,-37.752990000000004,145.03835,Subway,-37.749391,145.041981,Sandwich Place
Bellfield,-37.752990000000004,145.03835,Ducale Coffee,-37.74774765761735,145.03042004327352,Café
Bellfield,-37.752990000000004,145.03835,المطعم الصومالي,-37.74853515625,145.0416717529297,African Restaurant
Bellfield,-37.752990000000004,145.03835,Ty Bakery,-37.74935439364584,145.04235837528,Food Court
Bellfield,-37.752990000000004,145.03835,Dc Specialty Coffee Roasters,-37.748524,145.03166,Coffee Shop
Bellfield,-37.752990000000004,145.03835,Heidelberg Repatriation Hospital Cafe,-37.755464681574296,145.0475549697876,Café
Bellfield,-37.752990000000004,145.03835,Kebabs On Bell,-37.749141,145.041289,Australian Restaurant
Bellfield,-37.752990000000004,145.03835,UCG Wholesale Foods - Preston,-37.748165,145.030213,Deli / Bodega
Bellfield,-37.752990000000004,145.03835,Oregano's Pizza & Pasta,-37.756567972973116,145.03860660784338,Pizza Place
Bellfield,-37.752990000000004,145.03835,v&b bakery,-37.74932067859761,145.0423099295899,Bakery
Heidelberg West,-37.73923,145.04522,Aussie Pizza,-37.736074,145.048802,Pizza Place
Heidelberg West,-37.73923,145.04522,Fowl Play Charcoal Chicken,-37.73742964409065,145.04690701086068,Fried Chicken Joint
Heidelberg West,-37.73923,145.04522,Nissin,-37.737342,145.04357,Noodle House
Heidelberg West,-37.73923,145.04522,Cafe On Dougharty,-37.734306,145.048041,Café
Heidelberg West,-37.73923,145.04522,Cuba Place,-37.73747,145.043582,Cuban Restaurant
Heidelberg West,-37.73923,145.04522,Mooos,-37.737504,145.043441,Caribbean Restaurant
Heidelberg West,-37.73923,145.04522,Humba House & Resto,-37.737436,145.043595,Cajun / Creole Restaurant
Heidelberg West,-37.73923,145.04522,Viet Place,-37.737436,145.043595,Vietnamese Restaurant
Heidelberg West,-37.73923,145.04522,Zantes Pizza,-37.740705,145.040217,Pizza Place
Heidelberg West,-37.73923,145.04522,I Hop,-37.737436,145.043595,New American Restaurant
Heidelberg West,-37.73923,145.04522,Paris Resto,-37.73749,145.043474,French Restaurant
Heidelberg West,-37.73923,145.04522,My Thai,-37.74329376220703,145.0380096435547,Asian Restaurant
Heidelberg West,-37.73923,145.04522,Asian Chopsticks,-37.736471,145.047276,Chinese Restaurant
Heidelberg West,-37.73923,145.04522,Olympic Village Fish & Chips,-37.740887,145.040209,Fish & Chips Shop
Heidelberg West,-37.73923,145.04522,Lucialina Pizzeria,-37.74068,145.04003,Pizza Place
Heidelberg West,-37.73923,145.04522,Waterdale Bake House,-37.736344951672095,145.0485650358722,Bakery
Heidelberg West,-37.73923,145.04522,Korong Lunchbox,-37.732014,145.047116,Café
Heidelberg West,-37.73923,145.04522,Crate Specialty Coffee,-37.746063,145.05142,Café
Heidelberg West,-37.73923,145.04522,Waterdale Fish & Chips,-37.73639,145.0485,Fish & Chips Shop
Ivanhoe East,-37.77452,145.06287,East Ivanhoe Fish & Chips,-37.77284340803054,145.06024211206415,Fish & Chips Shop
Ivanhoe East,-37.77452,145.06287,Hank Marvin,-37.772775,145.060032,Restaurant
Ivanhoe East,-37.77452,145.06287,Plaka Greek Restaurant,-37.772955,145.060092,Greek Restaurant
Ivanhoe East,-37.77452,145.06287,East Ivy,-37.77274291606515,145.05904687401082,Café
Ivanhoe East,-37.77452,145.06287,Cafe 232,-37.77277,145.058743,Café
Ivanhoe East,-37.77452,145.06287,The Butcher Shop,-37.77271,145.0598,Australian Restaurant
Ivanhoe East,-37.77452,145.06287,Brumby's,-37.772867,145.059093,Bakery
Ivanhoe East,-37.77452,145.06287,buongusto,-37.77274372475881,145.0598706173496,Café
Ivanhoe East,-37.77452,145.06287,Salera's Salamari,-37.77513621532969,145.06649854310064,Deli / Bodega
Ivanhoe East,-37.77452,145.06287,Frankie's Melbourne,-37.772921,145.059012,Café
Ivanhoe East,-37.77452,145.06287,Pigro,-37.77275075288314,145.0584331096718,Italian Restaurant
Ivanhoe East,-37.77452,145.06287,Barr'd Wine And Tapas Bar,-37.77279406666667,145.059046,Spanish Restaurant
Heidelberg,-37.75137,145.07099,Tooti Fruity Juice,-37.75456221344225,145.06739774111475,Juice Bar
Heidelberg,-37.75137,145.07099,superdays Coffee,-37.7547,145.06721,Coffee Shop
Heidelberg,-37.75137,145.07099,red deli cafe,-37.75283504362965,145.07006406784058,Café
Heidelberg,-37.75137,145.07099,Sam's Choice (Warringal Shopping Centre),-37.75604,145.06823,Café
Heidelberg,-37.75137,145.07099,Café Burgundy,-37.75611873305874,145.0656693509908,Café
Heidelberg,-37.75137,145.07099,JJ's Pasta & Sandwich Bar,-37.75646,145.06661,Sandwich Place
Heidelberg,-37.75137,145.07099,Cafe On Hawdon,-37.755624,145.064685,Café
Heidelberg,-37.75137,145.07099,green orange,-37.756179,145.065492,Café
Heidelberg,-37.75137,145.07099,Red Deli Cafe,-37.75652795080639,145.06924462683034,Café
Heidelberg,-37.75137,145.07099,Noodle World,-37.755936359576786,145.06837233176984,Noodle House
Heidelberg,-37.75137,145.07099,zeins,-37.756136,145.065765,Middle Eastern Restaurant
Heidelberg,-37.75137,145.07099,Four Leaves,-37.746166,145.076686,Café
Heidelberg,-37.75137,145.07099,Momoco Sushi,-37.755088,145.07795,Japanese Restaurant
Heidelberg,-37.75137,145.07099,Diamond Restaurant,-37.75622248649597,145.06614595000002,Asian Restaurant
Heidelberg,-37.75137,145.07099,Banyule Fish and Chippery,-37.74612,145.0768,Fish & Chips Shop
Heidelberg,-37.75137,145.07099,Noodle Sushi Bar,-37.756323,145.066794,Asian Restaurant
Heidelberg,-37.75137,145.07099,Domino's Pizza,-37.756353,145.066429,Pizza Place
Heidelberg,-37.75137,145.07099,KFC,-37.757572829181875,145.06931592253062,Fast Food Restaurant
Heidelberg,-37.75137,145.07099,Michael's Pies & Coffee,-37.756070898102756,145.06672468781113,Bakery
Heidelberg,-37.75137,145.07099,Heritage Indian Restaurant,-37.756532,145.068544,Indian Restaurant
Heidelberg,-37.75137,145.07099,izzi caffetteria,-37.75569,145.06491,Café
Heidelberg,-37.75137,145.07099,Wally & Fletcher,-37.756147,145.064963,Ice Cream Shop
Heidelberg,-37.75137,145.07099,The Pioneer Cafe,-37.74501,145.07127,Café
Heidelberg,-37.75137,145.07099,Yoyo's Café,-37.756065368652344,145.0687255859375,Café
Heidelberg,-37.75137,145.07099,5 Sisters,-37.75594,145.06523,Middle Eastern Restaurant
Heidelberg,-37.75137,145.07099,All'antico Trattoria,-37.75647976720849,145.0709461664797,Italian Restaurant
Heidelberg,-37.75137,145.07099,Scintilla Cafe,-37.75624462525766,145.06589046033406,Café
Heidelberg,-37.75137,145.07099,I Love Dumplings Express,-37.756285,145.066433,Dumpling Restaurant
Heidelberg,-37.75137,145.07099,Terra Mia,-37.75932812006715,145.06919616575817,Italian Restaurant
Heidelberg,-37.75137,145.07099,Sushi Sushi,-37.75607539636004,145.0681407981685,Pet Café
Heidelberg,-37.75137,145.07099,Aisle 17,-37.758823,145.06895,Café
Heidelberg,-37.75137,145.07099,The Alleyway,-37.755651,145.06547,Café
Heidelberg,-37.75137,145.07099,Little Black Pig,-37.75628,145.06868,Café
Heidelberg,-37.75137,145.07099,Chicken Depot,-37.75639,145.066593,BBQ Joint
Heidelberg,-37.75137,145.07099,Village Square Greek Tavern,-37.75649296243532,145.06834002471774,Greek Restaurant
Heidelberg,-37.75137,145.07099,Tsuru Sushi Noodle Bar,-37.756241,145.066642,Asian Restaurant
Heidelberg,-37.75137,145.07099,Tarin Thai,-37.75658,145.06785,Thai Restaurant
Heidelberg,-37.75137,145.07099,Donut King,-37.755876992037045,145.0681031067119,Donut Shop
Heidelberg,-37.75137,145.07099,Proof Pizzeria,-37.75613,145.06681,Pizza Place
Heidelberg,-37.75137,145.07099,The Fish Fish N Chips,-37.75617652545102,145.0655258468652,Fast Food Restaurant
Heidelberg,-37.75137,145.07099,Eliá Greek Tavern,-37.75662,145.06812,Greek Restaurant
Heidelberg,-37.75137,145.07099,Michel's Patisserie,-37.75604,145.06823,Bakery
Heidelberg,-37.75137,145.07099,Bakers Delight,-37.756202761287724,145.06588472478492,Bakery
Heidelberg,-37.75137,145.07099,Cafe Matto,-37.75619477357154,145.06581381050475,Café
Heidelberg,-37.75137,145.07099,GreenOrange Cafe Restaurant,-37.75596,145.06564,Café
Rosanna,-37.73984,145.07082,Pasquale M Woodfired Pizzeria,-37.738844057661375,145.07277349085422,Italian Restaurant
Rosanna,-37.73984,145.07082,two peas in a pod deli,-37.742734,145.065295,Café
Rosanna,-37.73984,145.07082,Mangiamo,-37.74307,145.064728,Café
Rosanna,-37.73984,145.07082,Idly Corner,-37.74339,145.06557,Indian Restaurant
Rosanna,-37.73984,145.07082,Sideshow Burgers,-37.743442,145.065897,Burger Joint
Rosanna,-37.73984,145.07082,Mexican Taco,-37.742589,145.065417,Mexican Restaurant
Rosanna,-37.73984,145.07082,Four Leaves,-37.746166,145.076686,Café
Rosanna,-37.73984,145.07082,Subway,-37.74294,145.0659,Sandwich Place
Rosanna,-37.73984,145.07082,Banyule Fish and Chippery,-37.74612,145.0768,Fish & Chips Shop
Rosanna,-37.73984,145.07082,Hunter Lane,-37.742282,145.066521,Café
Rosanna,-37.73984,145.07082,Side Show Burgers,-37.743373,145.065881,Burger Joint
Rosanna,-37.73984,145.07082,The Pioneer Cafe,-37.74501,145.07127,Café
Rosanna,-37.73984,145.07082,Tres Cafe,-37.74301,145.064505,Café
Rosanna,-37.73984,145.07082,Bakers Delight,-37.74308,145.06433,Bakery
Rosanna,-37.73984,145.07082,Rosanna Fish 'n' Chips,-37.74319285514457,145.06438250397525,Fish & Chips Shop
Rosanna,-37.73984,145.07082,Baan Thai,-37.742897272109985,145.0652253627777,Thai Restaurant
Rosanna,-37.73984,145.07082,Aus-Vi Bakery,-37.74350523530054,145.0645224947536,Bakery
Rosanna,-37.73984,145.07082,Miss Marie,-37.74363357421287,145.06595148761258,Café
Rosanna,-37.73984,145.07082,Crust Gourmet Pizza Bar,-37.74302,145.06444,Pizza Place
Rosanna,-37.73984,145.07082,Dragon House Restaurant,-37.743019,145.065003,Asian Restaurant
Rosanna,-37.73984,145.07082,Rosanna Sushi & Noodle Station,-37.742857,145.065602,Sushi Restaurant
Eaglemont,-37.76315,145.06512,Uptown Deli,-37.75985730503503,145.06944411481024,Deli / Bodega
Eaglemont,-37.76315,145.06512,Panchos Mexican Cantina,-37.75985730503503,145.0692926727246,Mexican Restaurant
Eaglemont,-37.76315,145.06512,Tooti Fruity Juice,-37.75456221344225,145.06739774111475,Juice Bar
Eaglemont,-37.76315,145.06512,Terra Mia,-37.75932812006715,145.06919616575817,Italian Restaurant
Eaglemont,-37.76315,145.06512,Soultonic,-37.75649,145.060652,Juice Bar
Eaglemont,-37.76315,145.06512,green orange,-37.756179,145.065492,Café
Eaglemont,-37.76315,145.06512,Lou's Monte Coffee Outlet @ Heidelberg Station,-37.75787391546338,145.06100664254444,Coffee Shop
Eaglemont,-37.76315,145.06512,Ryve,-37.755904,145.063789,Café
Eaglemont,-37.76315,145.06512,JJ's Pasta & Sandwich Bar,-37.75646,145.06661,Sandwich Place
Eaglemont,-37.76315,145.06512,Coco Maya,-37.755927,145.064051,Café
Eaglemont,-37.76315,145.06512,Red Deli Cafe,-37.75652795080639,145.06924462683034,Café
Eaglemont,-37.76315,145.06512,Cafe On Mount,-37.75737509644775,145.06196500739762,Café
Eaglemont,-37.76315,145.06512,Noodle World,-37.755936359576786,145.06837233176984,Noodle House
Eaglemont,-37.76315,145.06512,Heidelburger,-37.7579,145.06198,Burger Joint
Eaglemont,-37.76315,145.06512,Sam's Choice (Warringal Shopping Centre),-37.75604,145.06823,Café
Eaglemont,-37.76315,145.06512,superdays Coffee,-37.7547,145.06721,Coffee Shop
Eaglemont,-37.76315,145.06512,Hudsons Coffee,-37.754702,145.06064,Coffee Shop
Eaglemont,-37.76315,145.06512,Diamond Restaurant,-37.75622248649597,145.06614595000002,Asian Restaurant
Eaglemont,-37.76315,145.06512,KFC,-37.757572829181875,145.06931592253062,Fast Food Restaurant
Eaglemont,-37.76315,145.06512,Michael's Pies & Coffee,-37.756070898102756,145.06672468781113,Bakery
Eaglemont,-37.76315,145.06512,Heritage Indian Restaurant,-37.756532,145.068544,Indian Restaurant
Eaglemont,-37.76315,145.06512,Eaglemont Fish & Chips,-37.763783094197294,145.05493904478456,Restaurant
Eaglemont,-37.76315,145.06512,Bomba Stuzzichini e Aperitivi,-37.75581,145.06416,Italian Restaurant
Eaglemont,-37.76315,145.06512,Mint Leaf Indian Restuarant,-37.75773383333333,145.06217300891876,Indian Restaurant
Eaglemont,-37.76315,145.06512,Wally & Fletcher,-37.756147,145.064963,Ice Cream Shop
Eaglemont,-37.76315,145.06512,Aust Cafe,-37.75664445604601,145.0605339596408,Café
Eaglemont,-37.76315,145.06512,Aisle 17,-37.758823,145.06895,Café
Eaglemont,-37.76315,145.06512,Chicken Depot,-37.75639,145.066593,BBQ Joint
Eaglemont,-37.76315,145.06512,Little Black Pig,-37.75628,145.06868,Café
Eaglemont,-37.76315,145.06512,Sushi Sushi,-37.75607539636004,145.0681407981685,Pet Café
Eaglemont,-37.76315,145.06512,The Sycamore Tree,-37.75597338191458,145.0636664009183,Café
Eaglemont,-37.76315,145.06512,All'antico Trattoria,-37.75647976720849,145.0709461664797,Italian Restaurant
Eaglemont,-37.76315,145.06512,Gloria Jean's Box Hill,-37.75985730503503,145.06944411481024,Coffee Shop
Eaglemont,-37.76315,145.06512,Yoyo's Café,-37.756065368652344,145.0687255859375,Café
Eaglemont,-37.76315,145.06512,I Love Dumplings Express,-37.756285,145.066433,Dumpling Restaurant
Eaglemont,-37.76315,145.06512,Village Square Greek Tavern,-37.75649296243532,145.06834002471774,Greek Restaurant
Eaglemont,-37.76315,145.06512,Tsuru Sushi Noodle Bar,-37.756241,145.066642,Asian Restaurant
Eaglemont,-37.76315,145.06512,Sushi Galore,-37.7558,145.06403,Japanese Restaurant
Eaglemont,-37.76315,145.06512,Jade Kingdom,-37.75926828541002,145.0671608257424,Asian Restaurant
Eaglemont,-37.76315,145.06512,Donut King,-37.755876992037045,145.0681031067119,Donut Shop
Eaglemont,-37.76315,145.06512,The Fish Fish N Chips,-37.75617652545102,145.0655258468652,Fast Food Restaurant
Eaglemont,-37.76315,145.06512,Proof Pizzeria,-37.75613,145.06681,Pizza Place
Eaglemont,-37.76315,145.06512,Bakers Delight,-37.756202761287724,145.06588472478492,Bakery
Eaglemont,-37.76315,145.06512,Michel's Patisserie,-37.75604,145.06823,Bakery
Eaglemont,-37.76315,145.06512,Cellini's Cafe & Bar,-37.7560828551526,145.06305260311427,Italian Restaurant
Eaglemont,-37.76315,145.06512,Cafe Zaas,-37.75758,145.062,Café
Eaglemont,-37.76315,145.06512,The Train Yard,-37.75577,145.06382,Café
Eaglemont,-37.76315,145.06512,Barbello cafe @ Hospital,-37.75655834129516,145.0606136084077,Café
Eaglemont,-37.76315,145.06512,The Commune @ The Park,-37.757628,145.061657,Café
Heidelberg Heights,-37.74215,145.05347,Thai On Southern,-37.743054,145.056016,Thai Restaurant
Heidelberg Heights,-37.74215,145.05347,Crate Specialty Coffee,-37.746063,145.05142,Café
Heidelberg Heights,-37.74215,145.05347,Fish & Chips,-37.742661813414195,145.05528898315458,Seafood Restaurant
Heidelberg Heights,-37.74215,145.05347,Fowl Play Charcoal Chicken,-37.73742964409065,145.04690701086068,Fried Chicken Joint
Heidelberg Heights,-37.74215,145.05347,Sunnyside Cafe,-37.749651,145.055258,Café
Heidelberg Heights,-37.74215,145.05347,Asian Chopsticks,-37.736471,145.047276,Chinese Restaurant
Heidelberg Heights,-37.74215,145.05347,Sweeteaters,-37.746645,145.0586,Cupcake Shop
Heidelberg Heights,-37.74215,145.05347,My Brother And I,-37.735038,145.05651,Café
Heidelberg Heights,-37.74215,145.05347,Espresso 3081 Cafe,-37.7495,145.055,Café
Heidelberg Heights,-37.74215,145.05347,heidelberg fish & chips,-37.750985,145.057295,Fish & Chips Shop
Heidelberg Heights,-37.74215,145.05347,Aussie Pizza,-37.736074,145.048802,Pizza Place
Heidelberg Heights,-37.74215,145.05347,Pero's Pizza & Pasta,-37.742987621769615,145.05599963167887,Pizza Place
Heidelberg Heights,-37.74215,145.05347,Waterdale Fish & Chips,-37.73639,145.0485,Fish & Chips Shop
Macleod,-37.72083,145.07568999999998,The Pitstop Drive Thru Coffee Cafe,-37.71784348533011,145.08232712745667,Café
Macleod,-37.72083,145.07568999999998,Tw1sty's Shed,-37.72126978799805,145.07505909706404,Whisky Bar
Macleod,-37.72083,145.07568999999998,Sinners Pizza,-37.72602,145.07088,Pizza Place
Macleod,-37.72083,145.07568999999998,Cafe Burgundy,-37.72013194104685,145.06962154722603,Café
Macleod,-37.72083,145.07568999999998,The Divine at Ya Ya's,-37.72689899996038,145.07028923889735,Café
Macleod,-37.72083,145.07568999999998,Macleod Village Fish and Chips,-37.727241,145.070262,Burger Joint
Macleod,-37.72083,145.07568999999998,Mr Macleod,-37.726854,145.070138,Café
Macleod,-37.72083,145.07568999999998,Fresh As Cafe Macleod,-37.72623,145.07081,Café
Macleod,-37.72083,145.07568999999998,Stevie's Fish And Chips,-37.72582769393921,145.07076680660248,Fish & Chips Shop
Macleod,-37.72083,145.07568999999998,Macleod Hot Bread and Cake Shop,-37.726136,145.070637,Bakery
Macleod,-37.72083,145.07568999999998,General Chicken Co - Urban Eatery,-37.726695,145.070599,Café
Macleod,-37.72083,145.07568999999998,Espresso 54,-37.726884,145.070519,Café
Macleod,-37.72083,145.07568999999998,Piyada Thai Restaurant,-37.72610114552748,145.070208469464,Thai Restaurant
Macleod,-37.72083,145.07568999999998,Oriental Spoon,-37.72559552858478,145.07132847913692,Asian Restaurant
Greensborough,-37.69977,145.102,McDonald's,-37.70178537203646,145.1036683199446,Fast Food Restaurant
Greensborough,-37.69977,145.102,Little Sicily Pizzeria,-37.7040086056847,145.10397791862488,Pizza Place
Greensborough,-37.69977,145.102,BP,-37.70447075,145.09959533,Gas Station
Greensborough,-37.69977,145.102,Centreview Cafe,-37.702988,145.102455,Australian Restaurant
Greensborough,-37.69977,145.102,KFC,-37.70473860866283,145.10107040405273,Fast Food Restaurant
Greensborough,-37.69977,145.102,Jump'n Juice,-37.703035,145.101423,Juice Bar
Greensborough,-37.69977,145.102,Green Coffee Hub,-37.701514,145.098354,Café
Greensborough,-37.69977,145.102,Dulce Gelateria,-37.703986,145.103771,Ice Cream Shop
Greensborough,-37.69977,145.102,Thirty88,-37.702683,145.105192,Coffee Shop
Greensborough,-37.69977,145.102,Greensborough Italian Restaurant,-37.70438903188285,145.10222072588482,Italian Restaurant
Greensborough,-37.69977,145.102,Madonna's,-37.70294559126086,145.10124035992604,Italian Restaurant
Greensborough,-37.69977,145.102,Holy Moley Gourmet Coffee,-37.70208,145.10663,Café
Greensborough,-37.69977,145.102,Fish And Chicks,-37.70302,145.104835,Seafood Restaurant
Greensborough,-37.69977,145.102,New World Coffee,-37.70340875855424,145.10383135165054,Café
Greensborough,-37.69977,145.102,Rim Thang Cafe,-37.702004907175805,145.1065193870261,Café
Greensborough,-37.69977,145.102,Red Rooster,-37.7029327513867,145.1026678196093,Burger Joint
Greensborough,-37.69977,145.102,Orient Asian Food,-37.70433566268444,145.10129961249257,Food Court
Greensborough,-37.69977,145.102,Chatime,-37.703154,145.102475,Bubble Tea Shop
Greensborough,-37.69977,145.102,Dumplng Chef,-37.703548,145.102722,Dumpling Restaurant
Greensborough,-37.69977,145.102,Schnitz,-37.703239,145.102409,Sandwich Place
Greensborough,-37.69977,145.102,Red Rooster,-37.702728509902954,145.101342,Fast Food Restaurant
Greensborough,-37.69977,145.102,Big Al's Pizza,-37.703787,145.103834,Pizza Place
Greensborough,-37.69977,145.102,Zippy's Pizza,-37.704157,145.103065,Pizza Place
Greensborough,-37.69977,145.102,Passage Thru Malaysia,-37.704346,145.103107,Malay Restaurant
Greensborough,-37.69977,145.102,Mekong on the Green,-37.702612,145.103002,Vietnamese Restaurant
Greensborough,-37.69977,145.102,Fututontei Ramen,-37.703288,145.102465,Japanese Restaurant
Greensborough,-37.69977,145.102,Rustic Sourdough Bakery Greensborough,-37.704549060806826,145.1031149156855,Bakery
Greensborough,-37.69977,145.102,The Cupcake Bakery,-37.703211,145.102155,Cupcake Shop
Greensborough,-37.69977,145.102,McDonald's,-37.70286542303088,145.10127267950267,Fast Food Restaurant
Greensborough,-37.69977,145.102,Master Cut Butchers,-37.702524736326275,145.10310414225842,BBQ Joint
Greensborough,-37.69977,145.102,Peligra Cakes,-37.703193,145.104815,Café
Greensborough,-37.69977,145.102,John's Nuts,-37.70228159719518,145.10300179476928,Snack Place
Greensborough,-37.69977,145.102,Noodle Box,-37.70349540708571,145.10439279289528,Noodle House
Greensborough,-37.69977,145.102,EJ’s Patisserie,-37.703478,145.103983,Café
Greensborough,-37.69977,145.102,Greensborough Best Kebab House,-37.70336582391424,145.10463936938243,Middle Eastern Restaurant
Greensborough,-37.69977,145.102,Fancy Fillings Sandwich Chefs,-37.70288,145.101082,Sandwich Place
Greensborough,-37.69977,145.102,The Coffee Club,-37.703114,145.10141,Café
Greensborough,-37.69977,145.102,Pelligra Cakes,-37.70322169138039,145.10470855299056,Café
Greensborough,-37.69977,145.102,Ferguson Plare,-37.70206898951225,145.1029856346507,Bakery
Greensborough,-37.69977,145.102,Wong,-37.702829,145.101303,Chinese Restaurant
Greensborough,-37.69977,145.102,peppercorn thai,-37.704444814359846,145.10189214042998,Thai Restaurant
Greensborough,-37.69977,145.102,Best Of Health,-37.701916,145.10687,Organic Grocery
Greensborough,-37.69977,145.102,Seoul Kitchen,-37.70274,145.10275,Korean Restaurant
